Unnamed: 0,city,intersection_id,lane,num_lane,slope,lane_length,speed_limit,raw_AADT_per_lane,latitude,longitude,signal_time_ratio,phase_count
205,salt-lake-city,52,A,1,-0.0313944,308.8675971982574,11.176,1924.5,40.7671647,-111.85957999999998,0.39473684210526316,1.0
206,salt-lake-city,52,B,2,0.0393192,321.3858079072881,13.4112,510.0,40.7671647,-111.85957999999998,0.5263157894736842,1.0
207,salt-lake-city,52,C,1,-0.0313944,321.20770994971866,11.176,17459.0,40.7671647,-111.85957999999998,0.39473684210526316,1.0
208,salt-lake-city,52,D,2,0.0393192,304.86803902650047,13.4112,8544.25,40.7671647,-111.85957999999998,0.5263157894736842,1.0
209,salt-lake-city,53,A,1,0.0112776,325.840559631618,13.4112,8282.5,40.725394260030086,-111.85965214,0.49295774647887325,1.0
210,salt-lake-city,53,B,2,0.0149352,185.2920026242538,13.4112,7300.25,40.725394260030086,-111.85965214,0.4225352112676056,1.0
211,salt-lake-city,53,C,1,-0.0070104,433.2440427448134,13.4112,16101.5,40.725394260030086,-111.85965214,0.49295774647887325,1.0
212,salt-lake-city,53,D,2,-0.033528,321.6594538692039,13.4112,5930.25,40.725394260030086,-111.85965214,0.4225352112676056,1.0
213,salt-lake-city,54,A,1,-0.0003048,300.0616163191578,11.176,15922.0,40.7415629,-111.9110722,0.5263157894736842,1.0
214,salt-lake-city,54,B,1,-0.001524,332.1787634120786,13.4112,34305.5,40.7415629,-111.9110722,0.39473684210526316,1.0
215,salt-lake-city,54,C,1,-0.0003048,291.2115147446251,11.176,13713.5,40.7415629,-111.9110722,0.5263157894736842,1.0
216,salt-lake-city,54,D,1,0.0006096,631.7079323073597,13.4112,8540.0,40.7415629,-111.9110722,0.39473684210526316,1.0
217,salt-lake-city,56,A,3,-0.0588264,204.89893565873365,15.6464,7733.6,40.770989400000005,-111.8448898,0.5063291139240507,2.0
218,salt-lake-city,56,B,2,-0.0131063999999999,429.4350579610668,11.176,7151.0,40.770989400000005,-111.8448898,0.379746835443038,1.0
219,salt-lake-city,56,C,2,0.0353568,700.0,15.6464,3164.25,40.770989400000005,-111.8448898,0.6962025316455697,2.0
220,salt-lake-city,57,A,1,0.0036576,171.766943778832,15.6464,9934.5,40.70289820001219,-111.85186793333332,0.5128205128205128,1.0
221,salt-lake-city,57,B,1,0.0,362.5389123646252,17.8816,9913.0,40.70289820001219,-111.85186793333332,0.38461538461538464,1.0
222,salt-lake-city,57,C,1,0.0036576,398.4752766774433,15.6464,16473.5,40.70289820001219,-111.85186793333332,0.5128205128205128,1.0
223,salt-lake-city,57,D,1,0.0,103.7215405671832,17.8816,16182.5,40.70289820001219,-111.85186793333332,0.38461538461538464,1.0
224,salt-lake-city,58,A,1,0.0210312,109.64105689432238,11.176,3462.5,40.7888902,-111.9024938,0.18292682926829268,1.0
225,salt-lake-city,58,B,3,-0.0237744,315.42328934450245,17.8816,9059.8,40.7888902,-111.9024938,0.4878048780487805,1.0
226,salt-lake-city,58,C,1,0.0210312,306.46765050174355,11.176,3462.5,40.7888902,-111.9024938,0.36585365853658536,2.0
227,salt-lake-city,58,D,3,-0.0237744,240.34255149249304,17.8816,1385.0,40.7888902,-111.9024938,0.6707317073170732,2.0
228,salt-lake-city,59,A,1,-0.006096,194.9232155996856,11.176,15319.5,40.754124760072216,-111.88537963999998,0.39473684210526316,1.0
229,salt-lake-city,59,B,2,0.0039624,316.8937028801928,13.4112,8319.25,40.754124760072216,-111.88537963999998,0.5263157894736842,1.0
230,salt-lake-city,59,C,1,-0.003048,308.33857839558885,11.176,7534.5,40.754124760072216,-111.88537963999998,0.39473684210526316,1.0
231,salt-lake-city,59,D,2,0.0070104,319.1221356928324,13.4112,0.0,40.754124760072216,-111.88537963999998,0.5263157894736842,1.0
232,salt-lake-city,60,A,2,0.0042672,316.98110613594486,13.4112,1756.25,40.7541261,-111.876772,0.32894736842105265,1.0
233,salt-lake-city,60,B,1,-0.00762,316.0528964176141,11.176,16041.0,40.7541261,-111.876772,0.5921052631578947,1.0
234,salt-lake-city,60,C,2,-0.0051816,125.87903398838058,13.4112,6964.5,40.7541261,-111.876772,0.32894736842105265,1.0
235,salt-lake-city,60,D,1,-0.0103632,161.60276655547648,11.176,14702.0,40.7541261,-111.876772,0.5921052631578947,1.0
236,salt-lake-city,61,A,2,-0.0240792,318.1810162003968,13.4112,11198.666666666666,40.75422515004314,-111.8538819,0.4430379746835443,2.0
237,salt-lake-city,61,B,1,-0.0752856,318.618834253813,11.176,16798.0,40.75422515004314,-111.8538819,0.4430379746835443,1.0
238,salt-lake-city,61,C,1,-0.0231648,319.64099811483175,13.4112,15761.0,40.75422515004314,-111.8538819,0.189873417721519,1.0
239,salt-lake-city,61,D,1,-0.012192,614.1108641119126,11.176,16798.0,40.75422515004314,-111.8538819,0.4430379746835443,1.0
240,salt-lake-city,62,A,3,-0.013716,66.86631008160379,13.4112,1462.0,40.7254842,-111.84226719999998,0.30927835051546393,2.0
241,salt-lake-city,62,B,2,0.0054864,300.546769400191,13.4112,11764.666666666666,40.7254842,-111.84226719999998,0.5670103092783505,1.0
242,salt-lake-city,62,C,4,0.010668,205.33386337646303,13.4112,1238.5,40.7254842,-111.84226719999998,0.41237113402061853,2.0
243,salt-lake-city,62,D,1,-0.0134112,129.01228836187326,11.176,0.0,40.7254842,-111.84226719999998,0.4639175257731959,2.0
244,salt-lake-city,63,A,4,-0.0728472,55.30675896338748,13.4112,3442.0,40.7671339,-111.8523531,0.3431372549019608,2.0
245,salt-lake-city,63,B,2,-0.0566928,248.88375957514984,11.176,6769.0,40.7671339,-111.8523531,0.5392156862745098,1.0
246,salt-lake-city,63,C,2,-0.1002792,175.01667697902408,13.4112,8022.5,40.7671339,-111.8523531,0.3431372549019608,2.0
247,salt-lake-city,63,D,1,-0.0051816,325.48631173446995,11.176,9166.0,40.7671339,-111.8523531,0.5392156862745098,2.0
248,salt-lake-city,64,A,2,0.0762,320.0769318770617,13.4112,6432.25,40.7670385,-111.8489971,0.9154929577464789,1.0
249,salt-lake-city,64,B,1,-0.004572,159.3648746917279,11.176,21155.0,40.7670385,-111.8489971,0.352112676056338,1.0
250,salt-lake-city,64,C,2,0.0762,338.3014423384941,13.4112,10573.0,40.7670385,-111.8489971,0.5633802816901409,1.0
251,salt-lake-city,65,A,3,-0.0048768,308.13237649027565,15.6464,7332.0,40.751957062587216,-111.88823674999998,0.4430379746835443,1.0
252,salt-lake-city,65,B,3,-0.0006096,316.30905636031287,15.6464,6110.0,40.751957062587216,-111.88823674999998,0.4430379746835443,2.0
253,salt-lake-city,65,C,3,-0.0033528,306.9583561567793,15.6464,7059.4,40.751957062587216,-111.88823674999998,0.6962025316455697,2.0
254,salt-lake-city,65,D,3,-0.0067056,316.21895524319825,13.4112,6110.0,40.751957062587216,-111.88823674999998,0.8860759493670886,3.0
255,salt-lake-city,66,A,3,-0.004572,160.74535614151128,15.6464,6054.2,40.75195584007654,-111.88537448,0.379746835443038,1.0
256,salt-lake-city,66,B,2,0.001524,316.2533644664373,13.4112,7660.0,40.75195584007654,-111.88537448,0.5063291139240507,2.0
257,salt-lake-city,66,C,3,-0.0048768,308.13237649027565,15.6464,7332.0,40.75195584007654,-111.88537448,0.6962025316455697,2.0
258,salt-lake-city,66,D,2,0.0039624,316.8937028801928,13.4112,8319.25,40.75195584007654,-111.88537448,0.8860759493670886,3.0
259,salt-lake-city,67,A,1,0.0018288,316.6426400495875,13.4112,15958.0,40.75195479999999,-111.8824958,0.18691588785046728,1.0
260,salt-lake-city,67,B,3,-0.004572,160.4336596849099,15.6464,7314.2,40.75195479999999,-111.8824958,0.4205607476635514,1.0
261,salt-lake-city,67,C,2,-0.0048768,317.3003527098825,13.4112,1097.0,40.75195479999999,-111.8824958,0.4672897196261682,2.0
262,salt-lake-city,67,D,3,0.0048768,319.13102237413693,15.6464,6341.4,40.75195479999999,-111.8824958,0.7476635514018691,3.0
263,salt-lake-city,68,A,2,0.0042672,317.0787403531094,13.4112,1408.5,40.75196069999999,-111.876776,0.40540540540540543,1.0
264,salt-lake-city,68,B,3,-0.0112776,317.59479144189686,15.6464,6229.0,40.75196069999999,-111.876776,0.2702702702702703,1.0
265,salt-lake-city,68,C,2,0.0042672,316.98110613594486,13.4112,9454.75,40.75196069999999,-111.876776,0.6081081081081081,2.0
266,salt-lake-city,68,D,3,-0.0112776,158.51910737618144,15.6464,3042.6,40.75196069999999,-111.876776,0.6756756756756757,2.0
267,salt-lake-city,69,A,2,0.001524,393.6594831308313,11.176,16284.333333333334,40.74048549999999,-111.944798,0.36585365853658536,1.0
268,salt-lake-city,69,B,4,0.0006096,348.5753345662443,17.8816,6646.666666666667,40.74048549999999,-111.944798,0.6097560975609756,2.0
269,salt-lake-city,69,C,3,0.0021336,250.4894536786046,17.8816,4490.6,40.74048549999999,-111.944798,0.4878048780487805,2.0
270,salt-lake-city,70,A,3,-0.0021336,682.2336309680801,20.1168,5566.333333333333,40.73777100004083,-111.93913651666664,0.5625,2.0
271,salt-lake-city,70,B,2,-0.0003048,627.5449996020773,11.176,2936.0,40.73777100004083,-111.93913651666664,0.25,1.0
272,salt-lake-city,70,C,4,-0.0009144,278.6607357740685,20.1168,5101.857142857143,40.73777100004083,-111.93913651666664,0.625,2.0
273,salt-lake-city,71,A,3,0.01524,50.0,13.4112,5079.2,40.76930830003931,-111.88250524,0.5405405405405406,2.0
274,salt-lake-city,71,B,1,0.0268224,317.8465118374266,8.9408,3718.0,40.76930830003931,-111.88250524,0.33783783783783783,1.0
275,salt-lake-city,71,C,3,-0.0173736,311.51766058707733,11.176,5892.0,40.76930830003931,-111.88250524,0.6756756756756757,2.0
276,salt-lake-city,72,A,1,0.0079248,318.1048825118557,13.4112,13758.5,40.7562953,-111.88247839999998,0.6818181818181818,1.0
277,salt-lake-city,72,B,6,0.0054864,321.5436668819731,13.4112,3525.5,40.7562953,-111.88247839999998,0.22727272727272727,1.0
278,salt-lake-city,72,C,1,-0.0054864,380.3870291677168,13.4112,2009.0,40.7562953,-111.88247839999998,0.6818181818181818,1.0
279,salt-lake-city,72,D,0,0.0088392,315.8620399853565,13.4112,9903.75,40.7562953,-111.88247839999998,0.0,0.0
280,salt-lake-city,73,A,2,-0.0051816,321.7248472323133,13.4112,8567.25,40.7497917,-111.882517,0.625,1.0
281,salt-lake-city,73,B,1,0.0036576,173.64218063940854,11.176,1385.0,40.7497917,-111.882517,0.26785714285714285,1.0
282,salt-lake-city,73,C,2,-0.0051816,318.9195762485622,13.4112,2780.0,40.7497917,-111.882517,0.625,1.0
283,salt-lake-city,73,D,1,0.0018288,316.6426400495875,13.4112,15958.0,40.7497917,-111.882517,0.26785714285714285,1.0
284,salt-lake-city,74,A,3,-0.0042672,143.27394132217393,15.6464,8144.2,40.743498,-111.8996675,0.189873417721519,1.0
285,salt-lake-city,74,B,1,0.0006096,462.2648657411496,11.176,17338.5,40.743498,-111.8996675,0.6962025316455697,2.0
286,salt-lake-city,74,C,3,0.0003048,288.7751711293994,15.6464,0.0,40.743498,-111.8996675,0.6962025316455697,2.0
287,salt-lake-city,74,D,1,0.0021336,469.1997129436205,11.176,16364.0,40.743498,-111.8996675,0.379746835443038,2.0
288,salt-lake-city,75,A,1,0.0042672,319.2567170791417,11.176,14486.5,40.76937138344851,-111.86827148333336,0.5882352941176471,1.0
289,salt-lake-city,75,B,2,-0.016764,267.05646113920386,13.4112,8459.75,40.76937138344851,-111.86827148333336,0.29411764705882354,1.0
290,salt-lake-city,75,C,1,0.0423672,176.28191988303556,11.176,16889.5,40.76937138344851,-111.86827148333336,0.5882352941176471,1.0
291,salt-lake-city,75,D,2,0.0301752,113.6035266708766,13.4112,11842.5,40.76937138344851,-111.86827148333336,0.29411764705882354,1.0
292,salt-lake-city,76,A,3,-0.0179832,160.35288832645932,13.4112,3804.4,40.72543175001287,-111.86821195,0.4430379746835443,2.0
293,salt-lake-city,76,B,1,-0.0021336,303.3571531463558,11.176,17330.0,40.72543175001287,-111.86821195,0.4430379746835443,1.0
294,salt-lake-city,76,C,3,0.0124968,321.2202349345504,13.4112,5142.2,40.72543175001287,-111.86821195,0.4430379746835443,2.0
295,salt-lake-city,76,D,1,-0.0021336,165.23516458822564,11.176,14854.5,40.72543175001287,-111.86821195,0.4430379746835443,1.0
296,salt-lake-city,77,A,2,0.013716,357.2542243482819,11.176,0.0,40.7584295,-111.9390293,0.2727272727272727,2.0
297,salt-lake-city,77,B,4,0.0,700.0,20.1168,5408.0,40.7584295,-111.9390293,0.5454545454545454,2.0
298,salt-lake-city,77,C,2,0.0048768,700.0,17.8816,5203.0,40.7584295,-111.9390293,0.2727272727272727,2.0
299,salt-lake-city,77,D,3,0.0027432,324.3777318986407,20.1168,4176.833333333333,40.7584295,-111.9390293,0.5454545454545454,2.0
300,salt-lake-city,78,A,4,-0.0097536,318.0573358162758,13.4112,1220.2857142857142,40.75847914007039,-111.89394694000002,0.6962025316455697,2.0
301,salt-lake-city,78,B,0,-0.0039624,319.3756272677414,15.6464,8032.2,40.75847914007039,-111.89394694000002,0.0,0.0
302,salt-lake-city,78,C,4,-0.0176784,307.4680601043314,13.4112,4432.714285714285,40.75847914007039,-111.89394694000002,0.6962025316455697,2.0
303,salt-lake-city,78,D,4,-0.0057912,305.21613692733257,15.6464,2135.5,40.75847914007039,-111.89394694000002,0.6962025316455697,2.0
304,salt-lake-city,79,A,2,-0.0085344,320.3894542190026,11.176,6450.25,40.758478500074204,-111.89681107999998,0.5303030303030303,1.0
305,salt-lake-city,79,B,0,-0.0088392,313.04233234153577,15.6464,6973.833333333333,40.758478500074204,-111.89681107999998,0.0,0.0
306,salt-lake-city,79,C,2,-0.0131063999999999,307.20745628566965,11.176,1726.5,40.758478500074204,-111.89681107999998,0.5303030303030303,1.0
307,salt-lake-city,79,D,5,-0.0039624,319.3756272677414,15.6464,8032.2,40.758478500074204,-111.89681107999998,0.3787878787878788,1.0
308,salt-lake-city,80,A,1,0.018288,310.17329257892857,11.176,5682.5,40.76499110000001,-111.8968164,0.2702702702702703,1.0
309,salt-lake-city,80,B,3,0.0192024,310.64995808234306,11.176,2545.6,40.76499110000001,-111.8968164,0.40540540540540543,1.0
310,salt-lake-city,80,C,1,0.0140208,622.919018042446,11.176,5337.0,40.76499110000001,-111.8968164,0.47297297297297297,2.0
311,salt-lake-city,80,D,3,-0.0158496,320.15319966906327,11.176,3626.0,40.76499110000001,-111.8968164,0.6756756756756757,2.0
312,salt-lake-city,81,A,3,-0.010668,309.14334103280527,11.176,5352.8,40.765012591774216,-111.88822763333334,0.379746835443038,1.0
313,salt-lake-city,81,B,6,0.0231648,311.71804595064987,13.4112,1851.8333333333333,40.765012591774216,-111.88822763333334,0.5063291139240507,2.0
314,salt-lake-city,81,C,3,-0.0006096,303.8150844794283,11.176,5275.8,40.765012591774216,-111.88822763333334,0.6962025316455697,2.0
315,salt-lake-city,81,D,3,-0.0219456,306.34462382891513,13.4112,4291.166666666667,40.765012591774216,-111.88822763333334,0.8860759493670886,3.0
316,salt-lake-city,82,A,0,0.006096,308.2717744571957,13.4112,5800.5,40.75630426257143,-111.8882297625,0.0,0.0
317,salt-lake-city,82,B,3,0.0085344,319.6837258427479,13.4112,5521.833333333333,40.75630426257143,-111.8882297625,0.5263157894736842,1.0
318,salt-lake-city,82,C,4,0.0088392,297.06881719075665,15.6464,10098.0,40.75630426257143,-111.8882297625,0.39473684210526316,1.0
319,salt-lake-city,82,D,3,-0.0048768,320.9987908557653,13.4112,5521.833333333333,40.75630426257143,-111.8882297625,0.5263157894736842,1.0
320,salt-lake-city,83,A,5,0.0006096,489.0840524277058,15.6464,4582.5,40.74978988757393,-111.8882297875,0.5607476635514018,2.0
321,salt-lake-city,83,B,2,-0.003048,305.3602892813556,13.4112,8824.25,40.74978988757393,-111.8882297875,0.32710280373831774,2.0
322,salt-lake-city,83,C,3,0.0021336,316.30905636031287,15.6464,6110.0,40.74978988757393,-111.8882297875,0.5607476635514018,2.0
323,salt-lake-city,83,D,3,-0.0036576,159.9661142547292,13.4112,2224.0,40.74978988757393,-111.8882297875,0.18691588785046728,1.0
324,salt-lake-city,84,A,2,-0.0027432,533.0113931405978,13.4112,10561.666666666666,40.7606428,-111.93428729999998,0.5607476635514018,2.0
325,salt-lake-city,84,B,2,-0.0036576,324.479673678546,11.176,10873.666666666666,40.7606428,-111.93428729999998,0.32710280373831774,1.0
326,salt-lake-city,84,C,2,0.0064008,527.9550763371548,15.6464,4469.333333333333,40.7606428,-111.93428729999998,0.5607476635514018,2.0
327,salt-lake-city,84,D,1,0.0,317.1255180910849,11.176,14697.5,40.7606428,-111.93428729999998,0.32710280373831774,2.0
328,salt-lake-city,85,A,3,0.0027432,312.47611805716576,11.176,2022.8,40.76500772007146,-111.88537228,0.39215686274509803,1.0
329,salt-lake-city,85,B,3,0.018288,314.1933734248498,11.176,2847.4,40.76500772007146,-111.88537228,0.3431372549019608,2.0
330,salt-lake-city,85,C,3,-0.010668,309.14334103280527,11.176,5352.8,40.76500772007146,-111.88537228,0.7352941176470589,3.0
331,salt-lake-city,85,D,2,0.021336,315.71115792047783,11.176,1300.75,40.76500772007146,-111.88537228,0.7352941176470589,3.0
332,salt-lake-city,86,A,3,-0.0310896,304.9049726818777,13.4112,6086.8,40.76500547509049,-111.87670717499998,0.6962025316455697,2.0
333,salt-lake-city,86,B,2,0.0149352,318.2940927563488,13.4112,11253.5,40.76500547509049,-111.87670717499998,0.189873417721519,1.0
334,salt-lake-city,86,C,3,-0.016764,320.71160858560324,13.4112,7890.2,40.76500547509049,-111.87670717499998,0.6962025316455697,2.0
335,salt-lake-city,86,D,2,0.0387096,315.9056538837073,13.4112,7960.5,40.76500547509049,-111.87670717499998,0.189873417721519,1.0
336,salt-lake-city,87,A,1,-0.0036576,307.66066070617546,6.7056,21291.5,40.76183485005356,-111.89395425,0.4430379746835443,1.0
337,salt-lake-city,87,B,4,0.0216407999999999,151.70418627378456,8.9408,4672.857142857143,40.76183485005356,-111.89395425,0.6962025316455697,2.0
338,salt-lake-city,87,C,4,0.0216407999999999,148.1794628850126,8.9408,5525.0,40.76183485005356,-111.89395425,0.8860759493670886,2.0
339,salt-lake-city,88,A,3,-0.0103632,245.72602366048807,13.4112,7392.8,40.7693516,-111.876765,0.569620253164557,2.0
340,salt-lake-city,88,B,2,-0.0524255999999999,320.38139706829685,13.4112,7960.5,40.7693516,-111.876765,0.31645569620253167,1.0
341,salt-lake-city,88,C,3,-0.0103632,257.0414002472457,13.4112,5079.2,40.7693516,-111.876765,0.6329113924050633,2.0
342,salt-lake-city,89,A,2,0.0140208,303.246707891357,13.4112,4715.0,40.76283184007412,-111.87676773999998,0.21739130434782608,1.0
343,salt-lake-city,89,B,2,-0.016764,320.6090595550062,13.4112,7710.0,40.76283184007412,-111.87676773999998,0.6521739130434783,2.0
344,salt-lake-city,89,C,2,0.0149352,318.2940927563488,13.4112,11253.5,40.76283184007412,-111.87676773999998,0.21739130434782608,1.0
345,salt-lake-city,89,D,2,-0.024384,306.9872098032329,13.4112,10069.0,40.76283184007412,-111.87676773999998,0.6521739130434783,2.0
346,salt-lake-city,90,A,0,0.0164592,156.09345953510876,13.4112,4098.25,40.7562993,-111.8767673,0.0,0.0
347,salt-lake-city,90,B,2,-0.0051816,202.72128826018272,13.4112,6964.5,40.7562993,-111.8767673,0.6338028169014085,1.0
348,salt-lake-city,90,C,6,0.0094488,319.9028189173803,13.4112,6946.333333333333,40.7562993,-111.8767673,0.28169014084507044,1.0
349,salt-lake-city,90,D,2,0.0134112,321.92080177414783,13.4112,0.0,40.7562993,-111.8767673,0.6338028169014085,1.0
350,salt-lake-city,91,A,2,-0.0100584,308.4890783515735,13.4112,6614.0,40.7497937000739,-111.87678238,0.5882352941176471,1.0
351,salt-lake-city,91,B,2,-0.001524,487.4723757069677,13.4112,1600.5,40.7497937000739,-111.87678238,0.29411764705882354,1.0
352,salt-lake-city,91,C,2,-0.0118872,317.27302640383704,13.4112,2727.5,40.7497937000739,-111.87678238,0.5882352941176471,1.0
353,salt-lake-city,91,D,2,0.0042672,317.0787403531094,13.4112,1408.5,40.7497937000739,-111.87678238,0.29411764705882354,1.0
354,salt-lake-city,92,A,3,-0.012192,321.2202349345504,13.4112,5142.2,40.72543887501374,-111.87119625,0.4375,1.0
355,salt-lake-city,92,B,3,-0.0009144,383.9721577675372,20.1168,3292.428571428572,40.72543887501374,-111.87119625,0.4375,1.0
356,salt-lake-city,92,C,4,0.0188976,235.5028266951507,13.4112,3841.1666666666665,40.72543887501374,-111.87119625,0.4375,1.0
357,salt-lake-city,92,D,3,0.00762,324.7330597722014,17.8816,6449.0,40.72543887501374,-111.87119625,0.4375,1.0
358,salt-lake-city,93,A,3,0.0012192,689.4599537029212,17.8816,4346.6,40.7404914667154,-111.95798173333333,0.2777777777777778,1.0
359,salt-lake-city,93,B,1,-0.0003048,541.7595173194109,15.6464,16635.0,40.7404914667154,-111.95798173333333,0.5555555555555556,2.0
360,salt-lake-city,93,C,2,-0.0009144,304.5917243001493,17.8816,4067.0,40.7404914667154,-111.95798173333333,0.625,2.0
361,salt-lake-city,93,D,1,-0.0018288,700.0,15.6464,4613.0,40.7404914667154,-111.95798173333333,0.5555555555555556,2.0
362,salt-lake-city,94,A,4,0.0033528,271.6886247986847,17.8816,5294.666666666667,40.740690700142366,-111.93904154,0.5,2.0
363,salt-lake-city,94,B,4,0.0006096,353.3827185223133,20.1168,5952.166666666667,40.740690700142366,-111.93904154,0.3181818181818182,2.0
364,salt-lake-city,94,C,2,0.0042672,523.0035481190116,17.8816,6369.25,40.740690700142366,-111.93904154,0.5,2.0
365,salt-lake-city,94,D,4,0.0012192,431.8238177759604,20.1168,3747.6666666666665,40.740690700142366,-111.93904154,0.3181818181818182,2.0
366,salt-lake-city,95,A,1,0.001524,258.48288331304184,13.4112,20918.0,40.74039870005094,-111.972141,0.37735849056603776,1.0
367,salt-lake-city,95,B,2,0.0,394.7616089755084,17.8816,4184.5,40.74039870005094,-111.972141,0.4716981132075472,1.0
368,salt-lake-city,95,C,1,0.0009144,700.0,13.4112,4223.5,40.74039870005094,-111.972141,0.37735849056603776,1.0
369,salt-lake-city,95,D,2,0.0,216.5978128912689,17.8816,6576.75,40.74039870005094,-111.972141,0.4716981132075472,1.0
370,salt-lake-city,96,A,3,0.009144,308.917877133252,15.6464,1398.1666666666667,40.7606426,-111.902556,0.19736842105263158,1.0
371,salt-lake-city,96,B,2,0.0018288,321.8255270569446,11.176,15455.75,40.7606426,-111.902556,0.7236842105263158,1.0
372,salt-lake-city,96,C,3,-0.0009144,171.9896900984365,15.6464,10303.833333333334,40.7606426,-111.902556,0.19736842105263158,1.0
373,salt-lake-city,96,D,2,-0.0036576,521.1114283831732,11.176,7524.5,40.7606426,-111.902556,0.7236842105263158,1.0
374,salt-lake-city,97,A,1,-0.0490728,168.04937535802668,11.176,1417.5,40.7717088,-111.8775643,0.189873417721519,1.0
375,salt-lake-city,97,B,1,0.0524255999999999,167.55363263815238,11.176,16531.0,40.7717088,-111.8775643,0.5063291139240507,1.0
376,salt-lake-city,97,C,1,0.0033528,167.28033900562735,11.176,29309.0,40.7717088,-111.8775643,0.189873417721519,1.0
377,salt-lake-city,97,D,2,-0.0429767999999999,163.6029751330113,11.176,863.0,40.7717088,-111.8775643,0.6962025316455697,2.0
378,salt-lake-city,98,A,1,0.0115824,259.9862899055214,8.9408,14346.0,40.756298,-111.87392529999998,0.5063291139240507,1.0
379,salt-lake-city,98,B,4,0.0155448,306.69023242359066,13.4112,4098.25,40.756298,-111.87392529999998,0.379746835443038,2.0
380,salt-lake-city,98,C,1,-0.016764,319.51290484173165,8.9408,15202.5,40.756298,-111.87392529999998,0.5063291139240507,1.0
381,salt-lake-city,98,D,1,-0.0204216,297.9259600902834,13.4112,9686.75,40.756298,-111.87392529999998,0.189873417721519,1.0
382,salt-lake-city,99,A,1,0.0006096,700.0,6.7056,5384.0,40.74984258337377,-111.87392893333332,0.2459016393442623,1.0
383,salt-lake-city,99,B,2,-0.0100584,308.4890783515735,13.4112,6614.0,40.74984258337377,-111.87392893333332,0.9016393442622951,2.0
384,salt-lake-city,99,C,1,-0.0054864,203.9163768426185,8.9408,13228.0,40.74984258337377,-111.87392893333332,0.2459016393442623,1.0
385,salt-lake-city,99,D,2,-0.0170688,296.1177273776731,13.4112,11119.25,40.74984258337377,-111.87392893333332,0.6557377049180327,1.0
386,salt-lake-city,100,A,2,-0.0176784,126.03294182466396,13.4112,5761.75,40.725445399999984,-111.873965,0.8333333333333334,2.0
387,salt-lake-city,100,B,1,0.0070104,242.2211677901414,8.9408,3227.5,40.725445399999984,-111.873965,0.4166666666666667,1.0
388,salt-lake-city,100,C,2,0.0,315.9355832170457,17.8816,3820.5,40.725445399999984,-111.873965,0.4166666666666667,1.0
389,salt-lake-city,100,D,1,0.0024384,184.45733270948503,8.9408,14345.0,40.725445399999984,-111.873965,0.4166666666666667,1.0
390,salt-lake-city,101,A,2,-0.0307848,318.95239829687523,13.4112,3958.5,40.7671916,-111.865332,0.5434782608695652,1.0
391,salt-lake-city,101,B,2,0.0240792,311.2661711697127,13.4112,2280.5,40.7671916,-111.865332,0.32608695652173914,1.0
392,salt-lake-city,101,C,2,-0.0307848,310.36217038656923,13.4112,4017.25,40.7671916,-111.865332,0.5434782608695652,1.0
393,salt-lake-city,101,D,2,0.0240792,318.0021869874159,13.4112,2280.5,40.7671916,-111.865332,0.32608695652173914,1.0
394,salt-lake-city,102,A,2,-0.0423672,316.714334102143,13.4112,8072.75,40.7671758,-111.853922,0.5633802816901409,1.0
395,salt-lake-city,102,B,2,-0.0539496,298.07585364684326,13.4112,1754.5,40.7671758,-111.853922,0.352112676056338,1.0
396,salt-lake-city,102,C,2,-0.039624,317.9984655109457,13.4112,1512.5,40.7671758,-111.853922,0.5633802816901409,1.0
397,salt-lake-city,102,D,2,-0.1002792,175.01667697902408,13.4112,8022.5,40.7671758,-111.853922,0.352112676056338,1.0
398,salt-lake-city,103,A,2,0.0100584,538.870400588242,15.6464,7562.25,40.7729695,-111.84066959999998,0.49295774647887325,1.0
399,salt-lake-city,103,B,2,-0.0762,137.07963701181325,15.6464,7562.25,40.7729695,-111.84066959999998,0.9154929577464789,2.0
400,salt-lake-city,103,C,3,0.0786384,407.9940951028462,13.4112,6049.8,40.7729695,-111.84066959999998,0.9154929577464789,2.0
401,salt-lake-city,104,A,3,-0.0140208,66.82571928145379,13.4112,3547.8,40.769449866764006,-111.87160276666668,0.6081081081081081,2.0
402,salt-lake-city,104,B,3,-0.0140208,256.6471577175458,13.4112,5811.8,40.769449866764006,-111.87160276666668,0.8783783783783784,2.0
403,salt-lake-city,104,C,1,0.0420624,175.8385422388447,11.176,2576.0,40.769449866764006,-111.87160276666668,0.2702702702702703,1.0
404,salt-lake-city,105,A,3,0.0021336,302.30390461267166,13.4112,3258.5,40.771524150109975,-111.89965023571423,0.3048780487804878,1.0
405,salt-lake-city,105,B,4,0.0237744,292.82311470031243,13.4112,3086.0,40.771524150109975,-111.89965023571423,0.5487804878048781,2.0
406,salt-lake-city,105,C,3,0.01524,631.3053817303193,17.8816,2902.0,40.771524150109975,-111.89965023571423,0.3048780487804878,1.0
407,salt-lake-city,105,D,3,-0.0219456,295.3963044364645,13.4112,5149.4,40.771524150109975,-111.89965023571423,0.5487804878048781,2.0
408,salt-lake-city,106,A,4,-0.0079248,631.3053817303193,17.8816,2487.428571428572,40.77586290920157,-111.8997044545454,0.39603960396039606,2.0
409,salt-lake-city,106,B,2,-0.0207264,306.46784120240125,11.176,10177.666666666666,40.77586290920157,-111.8997044545454,0.44554455445544555,2.0
